account_id,D_total_count,D_Total_Years,D_monthly_average,D_min_val,D_max_val,D_count_of_the_mode,D_amount_mode,pension,base_salary,peak_salary
4519,36,4,1587.0370,100,10200,3,2100,NULL,NULL,NULL
4526,63,5,13603.8085,900,18710,50,12473,NULL,NULL,NULL
4527,17,1,27030.0000,600,48047,0,,NULL,NULL,NULL
4533,37,1,56147.3622,200,49264,0,,NULL,NULL,NULL
4534,11,2,5411.0000,100,39604,0,,NULL,NULL,NULL
4537,40,2,35400.9579,600,49701,0,,NULL,NULL,NULL
4538,23,3,1392.5000,200,14000,4,3700,NULL,NULL,NULL
4543,76,5,5782.4524,100,12000,52,4680,NULL,NULL,NULL
4550,28,2,10100.8969,200,12945,19,8630,NULL,NULL,NULL
4576,74,6,20762.1152,200,28365,55,18910,NULL,NULL,NULL
4580,90,4,38015.8269,400,49537,2,8800,NULL,NULL,NULL
4585,34,2,15016.2829,200,20414,25,13609,NULL,NULL,NULL
4588,32,2,5785.8633,500,7424,23,4949,NULL,NULL,NULL
4589,55,4,6129.3503,100,11100,35,4893,NULL,NULL,NULL
4596,77,6,22150.7244,100,45503,2,8000,NULL,NULL,NULL
4616,36,1,62035.2304,200,49955,0,,NULL,NULL,NULL
4618,28,2,24379.1901,1100,48810,0,,NULL,NULL,NULL
4626,42,2,35115.7599,700,49815,0,,NULL,NULL,NULL
4631,4,2,704.1667,800,8700,0,,NULL,21882,32823
4650,76,3,11326.6463,200,11500,31,5073,NULL,NULL,NULL
4659,76,5,29785.5468,900,49128,0,,NULL,NULL,NULL
4660,2,0,366.6667,800,1400,0,,NULL,31480,47220
4681,6,3,412.5000,200,5900,0,,NULL,20328,30492
4715,1,0,NULL,400,400,0,,NULL,45859,68788
4725,1,0,NULL,700,700,0,,NULL,28045,42068
4727,7,4,948.8889,600,9800,0,,NULL,35742,53613
4729,22,2,10719.0426,300,13737,15,9158,NULL,NULL,NULL
4743,126,6,41457.8935,400,49772,2,11400,NULL,NULL,NULL
4746,41,2,54755.2310,200,49849,0,,NULL,NULL,NULL
4753,30,2,11431.9737,400,15382,20,10255,NULL,NULL,NULL
4768,52,3,43325.3304,200,49849,2,2200,NULL,NULL,NULL
4774,69,5,25524.9664,200,35163,49,23442,NULL,NULL,NULL
4784,1,0,NULL,400,400,0,,NULL,29445,44168
4794,32,2,18570.7113,400,24735,20,16490,NULL,NULL,NULL
4803,48,2,6652.0811,600,8000,25,4413,NULL,NULL,NULL
4825,10,2,1253.3333,800,7200,2,5400,NULL,10699,16048
4851,60,3,41891.8156,200,49538,2,7100,NULL,NULL,NULL
4852,81,4,11345.8667,100,13600,36,7191,NULL,NULL,NULL
4858,1,0,NULL,600,600,0,,NULL,41900,62850
4863,3,3,263.6364,300,6100,0,,NULL,38042,57063
4894,8,5,831.1475,200,20000,0,,NULL,29255,43882
4907,63,5,16998.0068,500,23282,49,15521,NULL,NULL,NULL
4937,106,6,36711.5251,700,49964,2,4400,NULL,NULL,NULL
4948,54,3,26208.7013,300,47474,2,900,NULL,NULL,NULL
4949,3,1,1731.2500,400,17500,0,,NULL,36239,54358
4969,51,2,50667.2982,200,48260,0,,NULL,NULL,NULL
4981,37,3,25424.6571,200,34960,29,23307,NULL,NULL,NULL
4994,52,3,30254.4571,600,48754,0,,NULL,NULL,NULL
4995,71,4,29209.3512,700,49685,2,10300,NULL,NULL,NULL
4999,14,3,3002.9412,300,14800,0,,NULL,27531,41296
5001,60,3,43101.3889,700,49563,2,13300,NULL,NULL,NULL
5011,103,5,37896.6563,500,49923,2,4100,NULL,NULL,NULL
5024,43,3,9533.7376,300,13047,33,8698,NULL,NULL,NULL
5033,56,3,8476.0916,100,10734,34,7156,NULL,NULL,NULL
5063,39,3,13141.2105,300,47986,2,16500,NULL,NULL,NULL
5065,94,6,27480.0000,300,49725,2,5600,NULL,NULL,NULL
5066,47,3,30038.6349,400,49739,0,,NULL,NULL,NULL
5072,35,3,26785.4816,1100,35938,27,23959,NULL,NULL,NULL
5092,20,5,1103.1390,100,29600,3,600,NULL,3342,3342
5118,50,3,9982.0949,800,12614,34,8409,NULL,NULL,NULL
5120,108,5,33706.5239,100,49636,2,18412,NULL,NULL,NULL
5125,49,3,29525.9840,800,49161,0,,NULL,NULL,NULL
5126,56,4,9655.0593,200,12549,37,8366,NULL,NULL,NULL
5129,143,6,51531.9259,100,49756,0,,NULL,NULL,NULL
5133,38,2,39287.2800,900,48032,0,,NULL,NULL,NULL
5164,23,2,7845.8031,300,9588,16,6392,NULL,NULL,NULL
5180,19,2,21205.9598,700,49991,0,,NULL,NULL,NULL
5181,37,3,16132.7414,100,48957,2,7600,NULL,NULL,NULL
5194,78,4,38295.5909,200,49745,2,13700,NULL,NULL,NULL
5196,33,1,48208.1356,300,44574,0,,NULL,NULL,NULL
5213,3,2,493.3333,1000,7000,0,,NULL,46714,70071
5215,75,5,17142.8183,200,23231,55,15487,NULL,NULL,NULL
5228,2,6,114.9254,1000,6700,0,,NULL,49681,74522
5250,42,2,32570.7223,200,49476,0,,NULL,NULL,NULL
5256,85,5,29600.2922,100,47794,0,,NULL,NULL,NULL
5263,80,3,12292.4519,100,19900,34,5925,NULL,NULL,NULL
5267,55,3,40760.0843,300,49950,0,,NULL,NULL,NULL
5269,33,2,22716.0473,500,30794,25,20529,NULL,NULL,NULL
5270,5,5,81.8182,300,1700,0,,NULL,44749,67124
5283,2,1,141.6667,700,1000,0,,NULL,45222,67833
5290,21,1,29974.8866,500,46115,0,,NULL,NULL,NULL
5305,3,2,505.2632,600,4600,0,,NULL,30067,45100
5313,113,6,36434.5588,800,49715,2,13200,NULL,NULL,NULL
5317,3,1,400.0000,200,5400,0,,NULL,15029,22544
5343,69,6,13923.8190,600,19080,55,12720,NULL,NULL,NULL
5357,54,4,11515.7851,100,15458,40,10305,NULL,NULL,NULL
5358,45,4,26476.3741,500,36464,35,24309,NULL,NULL,NULL
5362,6,1,1650.0000,300,9000,0,,NULL,25358,38037
5366,98,5,35512.1912,200,49867,0,,NULL,NULL,NULL
5369,89,6,6792.8246,100,9600,58,5643,NULL,NULL,NULL
5372,97,6,35633.1765,600,49988,0,,NULL,NULL,NULL
5385,20,5,1421.5385,200,13400,2,13400,NULL,14936,22404
5387,69,5,11218.5103,400,15076,52,10051,NULL,NULL,NULL
5395,43,3,28049.4093,400,48437,2,4200,NULL,NULL,NULL
5422,89,4,46450.1317,1100,49781,2,9700,NULL,NULL,NULL
5423,104,6,29114.7206,300,49908,3,3400,NULL,NULL,NULL
5428,98,6,34166.5368,300,49573,2,4100,NULL,NULL,NULL
5429,42,3,9909.3095,400,13318,32,8879,NULL,NULL,NULL
5442,91,6,31346.7994,300,49890,2,6800,NULL,NULL,NULL
5445,8,2,1031.5789,400,4700,0,,NULL,13116,19674
5472,84,6,5424.8438,100,11300,56,4345,NULL,NULL,NULL
5477,74,3,51130.0364,100,47998,2,100,NULL,NULL,NULL
5481,4,5,103.5714,900,2500,0,,NULL,36430,54645
5483,34,6,2714.4928,600,18300,2,3300,NULL,16002,24003
5505,55,3,39345.8621,1000,49059,2,11400,NULL,NULL,NULL
5541,74,4,10299.3309,300,17200,37,7143,NULL,NULL,NULL
5546,7,5,542.1053,600,9800,2,2200,NULL,25369,38054
5572,19,1,28777.5155,800,49763,2,800,NULL,NULL,NULL
5574,2,1,171.4286,900,1500,0,,NULL,47710,71565
5591,2,0,2200.0000,1000,1200,0,,NULL,22187,33280
5593,74,3,53373.6012,800,49967,0,,NULL,NULL,NULL
5602,47,2,34639.6667,600,49867,0,,NULL,NULL,NULL
5622,108,6,37154.8732,500,49433,2,16100,NULL,NULL,NULL
5628,61,4,15323.9083,200,20727,45,13818,NULL,NULL,NULL
5632,87,4,45831.8531,300,48672,2,4200,NULL,NULL,NULL
5648,1,0,NULL,1100,1100,0,,NULL,45833,68750
5650,13,4,856.2500,200,7700,2,5500,NULL,24650,36975
5661,51,3,35644.5278,600,48752,0,,NULL,NULL,NULL
5692,35,3,16486.8972,500,41707,0,,NULL,NULL,NULL
5698,27,1,40215.5000,300,49853,0,,NULL,NULL,NULL
5700,76,5,10926.3775,100,14423,54,9615,NULL,NULL,NULL
5708,18,1,32286.4865,700,49317,0,,NULL,NULL,NULL
5724,4,3,472.7273,200,9700,0,,NULL,29070,43605
5726,43,3,27316.9063,300,47407,2,13600,NULL,NULL,NULL
5735,77,4,34481.4545,300,49763,0,,NULL,NULL,NULL
5740,90,6,26385.4899,300,49725,2,5900,NULL,NULL,NULL
5742,61,3,30111.2439,100,48320,0,,NULL,NULL,NULL
5758,3,1,422.2222,200,3100,0,,NULL,34204,51306
5767,85,5,10236.1078,100,12912,55,8608,NULL,NULL,NULL
5774,44,4,21536.1245,700,29418,35,19612,NULL,NULL,NULL
5794,49,3,23910.2889,100,47109,2,3000,NULL,NULL,NULL
5817,52,2,57903.9410,400,49654,0,,NULL,NULL,NULL
5837,42,2,31425.7586,800,48515,0,,NULL,NULL,NULL
5868,115,6,31336.2419,100,48531,2,12200,NULL,NULL,NULL
5870,24,1,43970.1316,600,46427,0,,NULL,NULL,NULL
5878,32,2,12751.6000,200,16210,20,10807,NULL,NULL,NULL
5891,12,6,1280.2817,500,23300,0,,NULL,32594,48891
5912,5,2,678.2609,200,9600,0,,NULL,18461,27692
5927,42,5,3954.0984,200,14100,2,8900,NULL,10904,16356
5944,20,2,24402.2924,1000,32116,15,21411,NULL,NULL,NULL
5952,6,4,172.2222,400,3700,0,,NULL,35312,52968
5984,64,5,17215.7212,200,23578,51,15719,NULL,NULL,NULL
5991,65,5,17778.8516,900,24372,50,16248,NULL,NULL,NULL
6030,68,5,21979.9637,400,30056,53,20037,NULL,NULL,NULL
6034,105,6,32059.7159,200,49995,2,7400,NULL,NULL,NULL
6040,70,6,23845.7892,1100,33098,56,22065,NULL,NULL,NULL
6051,121,5,11031.5153,300,12200,53,4987,NULL,NULL,NULL
6061,23,2,23192.1596,400,32126,17,21417,NULL,NULL,NULL
6062,8,2,1434.6154,100,17500,0,,NULL,37379,56068
6064,28,2,6924.0688,700,9900,19,5644,NULL,NULL,NULL
6075,38,2,7797.6384,500,9500,22,5553,NULL,NULL,NULL
6083,49,2,46135.7778,500,49544,2,15300,NULL,NULL,NULL
6097,23,1,9601.8266,1000,12021,15,8014,NULL,NULL,NULL
6118,74,5,26188.2241,200,48351,3,13000,NULL,NULL,NULL
6138,2,0,4900.0000,200,4700,0,,NULL,16904,25356
6148,66,5,24946.5232,300,34557,50,23038,NULL,NULL,NULL
6157,53,2,52516.7797,1000,49536,2,7400,NULL,NULL,NULL
6158,26,3,16577.4375,200,45637,0,,NULL,NULL,NULL
6226,12,5,1690.7692,300,25800,0,,NULL,39862,59793
6265,46,2,46622.6823,200,49495,0,,NULL,NULL,NULL
6273,90,5,27494.2735,200,49926,2,8200,NULL,NULL,NULL
6281,24,4,2753.8462,100,14300,2,5500,NULL,10707,16060
6289,73,4,39072.9077,600,49917,0,,NULL,NULL,NULL
6306,19,2,11630.1429,100,49145,0,,NULL,NULL,NULL
6321,64,4,28059.8824,400,49530,0,,NULL,NULL,NULL
6353,62,5,26463.1107,700,36635,50,24423,NULL,NULL,NULL
6358,6,2,572.4138,700,6100,0,,NULL,33797,50696
6363,69,5,12972.3187,900,17580,54,11720,NULL,NULL,NULL
6397,7,4,650.0000,500,8900,0,,NULL,18100,27150
6400,54,3,27027.4737,600,49634,2,1300,NULL,NULL,NULL
6425,81,6,13865.8009,200,18552,57,12368,NULL,NULL,NULL
6434,50,4,30249.3736,100,46967,0,,NULL,NULL,NULL
6440,34,2,29035.4000,1100,49942,2,6300,NULL,NULL,NULL
6453,46,2,6328.9199,300,9100,24,4125,NULL,NULL,NULL
6461,52,2,34528.4687,100,48182,0,,NULL,NULL,NULL
6463,68,3,34992.4585,300,47582,2,13100,NULL,NULL,NULL
6472,3,1,307.6923,800,2300,0,,NULL,38453,57680
6473,106,6,38051.8056,600,49708,3,7000,NULL,NULL,NULL
6495,36,2,20772.9711,200,27722,24,18481,NULL,NULL,NULL
6505,10,1,14652.7251,500,38123,0,,NULL,NULL,NULL
6510,43,2,37703.2917,500,45639,0,,NULL,NULL,NULL
6511,79,4,28195.7963,300,48558,2,8500,NULL,NULL,NULL
6512,16,3,2776.4706,200,15000,0,,NULL,10768,16152
6555,105,6,30398.3112,100,49768,4,8600,NULL,NULL,NULL
6592,61,2,63555.1128,300,49790,0,,NULL,NULL,NULL
6602,27,1,18797.9508,300,22442,14,14961,NULL,NULL,NULL
6609,50,4,25704.1319,400,49767,0,,NULL,NULL,NULL
6636,88,5,29584.2835,200,49324,2,8000,NULL,NULL,NULL
6649,43,3,24824.0081,1000,46073,0,,NULL,NULL,NULL
6678,79,3,57479.1612,1100,49850,0,,NULL,NULL,NULL
6686,1,0,NULL,600,600,0,,NULL,29123,43684
6688,43,2,9951.1667,300,12232,25,8155,NULL,NULL,NULL
6699,27,3,6529.0323,400,17500,2,16400,NULL,15901,23852
6701,124,6,45964.9710,200,49943,2,9900,NULL,NULL,NULL
6706,26,2,14997.1348,200,20108,20,13405,NULL,NULL,NULL
6715,38,5,5652.3810,200,27300,3,200,NULL,13789,20684
6738,3,2,147.3684,800,1200,2,800,NULL,18954,28431
6792,39,3,13595.2904,300,17690,26,11793,NULL,NULL,NULL
6806,8,5,231.6667,100,4400,2,100,NULL,24289,36434
6856,51,3,22929.2000,400,48295,0,,NULL,NULL,NULL
6866,6,1,866.6667,400,6000,0,,NULL,20977,31466
6872,15,3,3425.0000,900,24100,0,,NULL,20116,30174
6897,99,6,34940.7994,200,49455,2,12200,NULL,NULL,NULL
6902,28,2,11637.4231,900,15567,21,10378,NULL,NULL,NULL
6910,66,4,33947.8222,100,49706,2,400,NULL,NULL,NULL
6922,3,1,1330.7692,1100,14300,0,,NULL,34870,52305
6924,4,4,371.7391,300,8400,0,,NULL,24357,36536
6927,35,3,20158.1485,200,49990,0,,NULL,NULL,NULL
6930,66,5,26274.1124,400,36290,53,24193,NULL,NULL,NULL
6950,36,2,27087.7423,700,34100,21,22733,NULL,NULL,NULL
6985,68,3,44953.0645,900,48172,0,,NULL,NULL,NULL
7011,88,5,29739.8477,200,49931,3,3200,NULL,NULL,NULL
7033,38,2,5356.3973,300,8000,25,4101,NULL,NULL,NULL
7045,1,0,NULL,400,400,0,,NULL,36092,54138
7049,1,0,NULL,600,600,0,,NULL,49519,74278
7052,14,1,5805.8824,300,15300,2,3600,NULL,10660,15990
7082,42,2,13741.1429,200,17642,22,11761,NULL,NULL,NULL
7099,3,2,336.8421,1000,3900,0,,NULL,29295,43942
7101,27,2,18501.4074,400,49831,0,,NULL,NULL,NULL
7123,122,6,46488.8338,200,49101,2,24012,NULL,NULL,NULL
7133,97,5,5911.5690,200,12100,52,4347,NULL,NULL,NULL
7136,59,4,34880.8222,100,49816,0,,NULL,NULL,NULL
7156,8,1,2800.0000,300,13300,2,2100,NULL,20646,30969
7176,26,2,26633.2418,400,37200,20,24800,NULL,NULL,NULL
7180,9,1,1588.2353,700,13000,0,,NULL,24939,37408
7181,53,2,33751.4223,100,49322,0,,NULL,NULL,NULL
7184,43,3,24820.2451,500,34486,35,22991,NULL,NULL,NULL
7190,91,5,9801.5938,500,12138,52,8092,NULL,NULL,NULL
7203,64,6,14846.3676,600,49982,3,1300,NULL,NULL,NULL
7231,115,6,40472.0406,500,49103,2,9100,NULL,NULL,NULL
7240,5,2,360.0000,500,3300,0,,NULL,15214,22821
7262,33,2,19074.8139,300,25655,23,17103,NULL,NULL,NULL
7274,19,1,27912.9062,400,44748,0,,NULL,NULL,NULL
7401,12,5,780.6452,200,10200,0,,NULL,20236,30354
7418,17,2,1579.3103,400,6500,3,2600,NULL,15139,22708
7424,54,2,51672.6389,900,49734,0,,NULL,NULL,NULL
7437,14,1,3106.2500,200,8500,2,6600,NULL,13841,20762
7445,104,6,34258.8080,100,49936,2,10100,NULL,NULL,NULL
7449,76,5,6893.4584,100,18000,50,5186,NULL,NULL,NULL
7454,86,6,5148.8684,100,10500,56,4166,NULL,NULL,NULL
7465,17,2,13617.2914,600,47016,0,,NULL,NULL,NULL
7485,13,4,939.5349,100,11500,2,700,NULL,22799,34198
7487,53,3,32116.7472,800,48064,2,5300,NULL,NULL,NULL
7520,35,3,17911.2792,900,24254,27,16169,NULL,NULL,NULL
7523,57,4,22581.0826,600,30950,43,20633,NULL,NULL,NULL
7542,58,3,18302.8344,300,15914,25,10609,NULL,NULL,NULL
7546,3,0,750.0000,500,2200,0,,NULL,20975,31462
7559,31,2,8775.1852,100,9254,15,6169,NULL,NULL,NULL
7562,4,3,238.7097,300,4600,0,,NULL,38701,58052
7565,2,0,2000.0000,300,1700,0,,NULL,19187,28780
7594,54,3,35493.0577,200,49455,0,,NULL,NULL,NULL
7606,89,4,44686.2174,400,49757,0,,NULL,NULL,NULL
7607,73,5,16579.9533,200,22268,53,14845,NULL,NULL,NULL
7614,1,0,NULL,500,500,0,,NULL,40072,60108
7618,8,3,783.3333,1000,12000,0,,NULL,23624,35436
7632,29,2,24310.8856,1000,33225,22,22150,NULL,NULL,NULL
7636,41,2,25637.4815,200,49762,2,200,NULL,NULL,NULL
7637,34,2,27147.2176,800,36178,23,24119,NULL,NULL,NULL
7674,58,2,48580.4828,800,49595,0,,NULL,NULL,NULL
7713,33,3,21900.0637,400,47857,0,,NULL,NULL,NULL
7721,2,1,1985.7143,1000,12900,0,,NULL,22730,34095
7733,3,2,273.9130,200,3700,0,,NULL,42791,64186
7745,41,2,41485.5659,700,49953,0,,NULL,NULL,NULL
7753,127,6,44678.6595,500,49327,0,,NULL,NULL,NULL
7765,75,4,28478.6463,500,47513,3,7100,NULL,NULL,NULL
7769,114,5,42367.7994,300,48696,2,2500,NULL,NULL,NULL
7774,97,5,29554.8438,200,49273,3,8000,NULL,NULL,NULL
7795,94,4,53073.5975,500,49845,0,,NULL,NULL,NULL
7815,73,4,34989.8444,700,49775,0,,NULL,NULL,NULL
7819,83,5,10039.7703,200,13251,54,8834,NULL,NULL,NULL
7824,67,5,30773.6691,200,49958,0,,NULL,NULL,NULL
7828,62,3,10447.7746,500,16700,29,5592,NULL,NULL,NULL
7844,3,1,225.0000,1000,1300,2,1300,NULL,31937,47906
7857,4,5,211.8644,200,9400,0,,NULL,38109,57164
7859,2,2,360.7143,1000,9100,0,,NULL,36061,54092
7861,50,4,20238.1081,700,27737,36,18491,NULL,NULL,NULL
7890,57,3,9986.5152,100,11300,27,6457,NULL,NULL,NULL
7894,59,3,44021.7889,300,49910,0,,NULL,NULL,NULL
7907,49,2,37780.0951,200,47841,0,,NULL,NULL,NULL
7926,50,3,39236.8642,900,47952,0,,NULL,NULL,NULL
7944,63,5,22254.7566,600,30852,50,20568,NULL,NULL,NULL
7957,79,3,46962.7740,500,49432,2,6600,NULL,NULL,NULL
7965,94,5,27306.4182,200,49987,2,9900,NULL,NULL,NULL
7966,35,2,29538.7083,500,46632,0,,NULL,NULL,NULL
7990,57,2,52465.5144,700,49815,0,,NULL,NULL,NULL
7997,56,3,44722.1905,400,48820,0,,NULL,NULL,NULL
8026,23,2,26344.9204,100,35914,17,23943,NULL,NULL,NULL
8027,3,3,222.5806,700,4100,0,,NULL,38818,58227
8038,30,2,23904.1696,600,33024,23,22016,NULL,NULL,NULL
8039,47,3,26934.1490,900,48584,0,,NULL,NULL,NULL
8041,117,5,44639.5750,300,48994,2,2600,NULL,NULL,NULL
8051,4,2,167.8571,200,2500,0,,NULL,26040,39060
8073,120,5,40904.3932,100,48938,2,9600,NULL,NULL,NULL
8085,43,3,32987.8469,200,49337,0,,NULL,NULL,NULL
8092,52,4,10228.2551,400,13986,39,9324,NULL,NULL,NULL
8094,1,0,NULL,600,600,0,,NULL,46008,69012
8114,40,3,20313.8415,600,27963,31,18642,NULL,NULL,NULL
8127,100,4,47711.9100,1000,49951,0,,NULL,NULL,NULL
8129,67,5,22161.1924,700,30918,55,20612,NULL,NULL,NULL
8132,12,6,867.6471,400,15800,0,,NULL,25142,37713
8149,29,2,34420.8478,700,45865,3,10500,NULL,NULL,NULL
8153,39,1,52878.1651,200,49876,0,,NULL,NULL,NULL
8158,2,1,725.0000,1000,4800,0,,NULL,39784,59676
8159,52,4,12593.1232,100,17241,38,11494,NULL,NULL,NULL
8169,44,3,12444.7662,100,16518,30,11012,NULL,NULL,NULL
8173,3,1,2185.7143,1100,12900,0,,NULL,40840,61260
8212,126,5,45357.0154,600,47202,0,,NULL,NULL,NULL
8225,4,2,300.0000,1100,1900,0,,NULL,18103,27154
8260,16,6,3569.5652,200,31600,0,,NULL,37435,56152
8261,5,1,676.4706,500,4800,0,,NULL,21959,32938
8268,39,2,15599.3374,400,19052,22,12701,NULL,NULL,NULL
8316,87,5,41190.9521,100,49823,0,,NULL,NULL,NULL
8320,1,0,NULL,1100,1100,0,,NULL,30967,46450
8321,106,6,13282.0946,100,15843,57,10562,NULL,NULL,NULL
8327,60,3,32242.8691,200,48709,0,,NULL,NULL,NULL
8330,71,6,22869.4084,400,31677,57,21118,NULL,NULL,NULL
8341,31,2,34431.3934,800,48913,0,,NULL,NULL,NULL
8377,79,5,22769.1139,100,48798,3,12800,NULL,NULL,NULL
8381,55,2,50824.1852,200,48318,0,,NULL,NULL,NULL
8405,62,5,24063.1437,900,33190,45,22127,NULL,NULL,NULL
8411,3,1,288.2353,800,3000,0,,NULL,22064,33096
8475,99,5,8605.2533,300,9738,52,6492,NULL,NULL,NULL
8489,68,5,19102.5354,400,26409,52,17606,NULL,NULL,NULL
8492,75,4,13307.4431,100,16713,45,11142,NULL,NULL,NULL
8505,23,2,17167.4880,1100,22908,17,15272,NULL,NULL,NULL
8519,4,6,102.8986,1000,2700,0,,NULL,37346,56019
8523,2,0,960.0000,400,4400,0,,NULL,46520,69780
8533,64,3,41707.7788,300,49461,0,,NULL,NULL,NULL
8547,78,3,41594.3902,300,49769,2,6900,NULL,NULL,NULL
8558,55,5,17916.3946,700,45921,0,,NULL,NULL,NULL
8564,2,1,88.8889,600,1000,0,,NULL,38369,57554
8566,71,5,24314.6109,900,49931,2,30332,NULL,NULL,NULL
8625,119,5,52377.5263,200,49060,0,,NULL,NULL,NULL
8628,35,2,29582.0275,400,47924,0,,NULL,NULL,NULL
8639,3,0,450.0000,400,1700,0,,NULL,18567,27850
8645,21,1,18652.1521,700,25394,15,16929,NULL,NULL,NULL
8680,10,3,600.0000,200,6600,2,300,NULL,14287,21430
8688,26,2,19598.5195,400,26454,20,17636,NULL,NULL,NULL
8713,8,1,1481.2500,400,7800,0,,NULL,17070,25605
8742,28,2,17402.6354,500,23496,19,15664,NULL,NULL,NULL
8759,97,5,32718.1719,300,49919,2,11600,NULL,NULL,NULL
8772,3,1,590.0000,800,4000,0,,NULL,11036,16554
8776,54,4,14674.6360,600,20196,43,13464,NULL,NULL,NULL
8784,1,0,NULL,1100,1100,0,,NULL,36791,55186
8856,81,4,43569.3737,200,49451,0,,NULL,NULL,NULL
8896,66,3,52637.3635,300,48699,2,1600,NULL,NULL,NULL
8899,97,4,44982.7145,500,49974,2,14000,NULL,NULL,NULL
8919,33,1,7991.5517,500,9200,15,4254,NULL,NULL,NULL
8926,30,2,21016.5927,200,26384,17,17589,NULL,NULL,NULL
8931,77,3,53255.3945,200,49983,0,,NULL,NULL,NULL
8934,26,5,2556.0606,300,15000,2,7400,NULL,14918,22377
8957,82,5,27994.9406,200,48668,2,17600,NULL,NULL,NULL
8972,32,3,23207.8772,800,31637,25,21091,NULL,NULL,NULL
8982,101,5,34702.9974,300,49727,2,7600,NULL,NULL,NULL
8998,40,3,21728.2428,1100,49236,0,,NULL,NULL,NULL
9006,88,4,43248.5932,700,49424,0,,NULL,NULL,NULL
9017,4,1,382.3529,700,2400,0,,NULL,12528,18792
9024,38,3,16368.3691,600,22317,30,14878,NULL,NULL,NULL
9030,50,4,19131.9859,200,26388,39,17592,NULL,NULL,NULL
9031,24,2,16719.2609,600,48790,0,,NULL,NULL,NULL
9034,26,5,1333.3333,400,9800,2,2000,NULL,21804,32706
9037,46,2,17277.9615,200,19533,21,13022,NULL,NULL,NULL
9041,86,5,33909.2104,400,49077,2,2900,NULL,NULL,NULL
9051,27,3,11750.7823,100,49377,0,,NULL,NULL,NULL
9052,58,3,39387.7593,600,49531,0,,NULL,NULL,NULL
9093,69,5,20391.7950,800,28413,55,18942,NULL,NULL,NULL
9104,79,5,29110.3559,200,49754,0,,NULL,NULL,NULL
9138,38,2,27044.1097,1100,44581,0,,NULL,NULL,NULL
9140,20,1,15767.9368,400,21014,13,14009,NULL,NULL,NULL
9153,39,2,10520.2759,200,12600,20,7563,NULL,NULL,NULL
9156,12,1,19780.8511,600,48983,0,,NULL,NULL,NULL
9159,40,2,18721.1552,700,24329,24,16219,NULL,NULL,NULL
9167,38,2,36445.0405,400,49081,0,,NULL,NULL,NULL
9179,1,0,NULL,1000,1000,0,,NULL,21502,32253
9188,11,2,738.4615,100,3700,0,,NULL,12710,19065
9192,54,4,24974.5725,500,34845,43,23230,NULL,NULL,NULL
9199,6,2,523.3333,800,4400,0,,NULL,14727,22090
9201,4,2,237.5000,400,2700,0,,NULL,43002,64503
9203,133,6,47072.0843,900,49803,2,2600,NULL,NULL,NULL
9208,5,1,738.8889,1100,6800,0,,NULL,20529,30794
9225,57,3,36270.6900,600,49398,0,,NULL,NULL,NULL
9227,24,1,8224.1250,100,7700,11,4423,NULL,NULL,NULL
9235,45,3,17220.5459,700,23547,35,15698,NULL,NULL,NULL
9236,115,5,16467.8053,200,21700,53,11906,NULL,NULL,NULL
9241,1,0,NULL,1100,1100,0,,NULL,28522,42783
9242,45,3,9428.8446,200,11748,27,7832,NULL,NULL,NULL
9263,2,0,1700.0000,700,1000,0,,NULL,19790,29685
9265,125,6,39222.7514,300,49803,2,2800,NULL,NULL,NULL
9307,120,6,34840.4300,800,48958,2,17800,NULL,NULL,NULL
9333,51,2,43506.1776,500,49271,0,,NULL,NULL,NULL
9337,81,5,24997.6984,700,48506,2,14900,NULL,NULL,NULL
9353,57,3,31656.5263,100,49720,2,1700,NULL,NULL,NULL
9377,62,3,35859.7436,400,49312,0,,NULL,NULL,NULL
9403,81,6,19427.2754,300,49297,2,10500,NULL,NULL,NULL
9422,3,2,112.0000,100,2400,0,,NULL,43095,64642
9424,2,0,6500.0000,500,6000,0,,NULL,13936,20904
9433,18,1,19092.9289,600,25913,13,17275,NULL,NULL,NULL
9455,5,2,631.8182,600,8000,0,,NULL,37475,56212
9472,87,5,34137.5340,600,49943,2,800,NULL,NULL,NULL
9484,23,2,9794.6218,900,12570,16,8380,NULL,NULL,NULL
9491,1,0,NULL,800,800,0,,NULL,43825,65738
9493,8,4,388.6364,300,4200,0,,NULL,23585,35378
9494,58,3,17352.5316,400,17136,26,11424,NULL,NULL,NULL
9504,1,0,NULL,700,700,0,,NULL,37085,55628
9510,35,3,16953.0525,500,22288,25,14859,NULL,NULL,NULL
9513,33,3,22582.7696,700,30489,26,20326,NULL,NULL,NULL
9528,40,2,32396.2350,700,46309,0,,NULL,NULL,NULL
9548,34,2,19694.1273,100,27164,25,18109,NULL,NULL,NULL
9549,47,2,48075.5143,1100,49414,0,,NULL,NULL,NULL
9560,21,1,31256.8235,300,48312,0,,NULL,NULL,NULL
9583,122,5,49737.6407,300,49366,2,300,NULL,NULL,NULL
9591,96,5,33759.7004,200,49831,0,,NULL,NULL,NULL
9627,98,4,44418.0523,200,49769,2,5700,NULL,NULL,NULL
9631,11,2,1175.0000,200,6800,0,,NULL,14861,22292
9633,58,3,37899.7708,500,48601,0,,NULL,NULL,NULL
9635,1,0,NULL,400,400,0,,4470,NULL,NULL
9640,49,6,4521.4286,500,25000,2,2500,NULL,19106,28659
