account_id,D_total_count,D_Total_Months,Total_D,D_monthly_average,D_min_val,D_max_val,D_count_of_the_mode,D_amount_mode,Pension,Base_Salary,Peak_Salary
4034,105,72,529960,7398.2317,200,17100,59,5080,0,0,0
4035,13,60,85900,1431.6667,400,18700,0,,0,29880,44820
4047,59,39,1237700,31681.7406,200,49594,2,9100,0,0,0
4052,9,20,52000,2600.0000,900,13900,2,13900,0,18981,28472
4055,73,72,1564943,21856.7458,200,30422,59,20281,0,0,0
4059,26,59,56300,954.2373,100,10900,3,600,0,0,0
4066,2,30,5500,183.3333,400,5100,0,,0,32245,48368
4069,41,25,162840,6470.4636,300,10100,20,4216,0,0,0
4071,2,1,3800,0.0000,1100,2700,0,,0,19872,29808
4078,73,71,1830472,25648.8370,300,35604,59,23736,0,0,0
4079,120,62,2474382,39674.7515,200,49503,2,7600,0,0,0
4081,46,41,540471,13075.9113,200,17817,34,11878,0,0,0
4082,61,50,1121627,22283.9801,100,48559,2,13200,0,0,0
4086,1,0,700,0.0000,700,700,0,,0,42357,63536
4088,42,34,1016018,29882.8824,100,49512,0,,0,0,0
4090,13,26,47700,1834.6154,200,13300,2,200,0,0,0
4091,22,16,282258,17210.8537,400,21580,14,14387,0,0,0
4092,36,33,432212,13005.3761,700,17388,27,11592,0,0,0
4093,91,70,408099,5855.0789,300,49614,69,700,0,0,0
4099,32,31,617696,19968.6207,800,27216,25,18144,0,0,0
4102,12,26,113351,4404.8316,700,48788,0,,0,0,0
4103,75,48,1952073,41038.6755,100,49396,0,,0,0,0
4105,114,44,316303,7188.7045,100,48207,44,1700,0,0,0
4109,106,47,300561,6417.6726,300,44941,48,300,0,0,0
4116,27,15,743283,50108.9663,1000,49467,0,,0,0,0
4119,104,63,329027,5242.0659,100,45681,63,400,0,0,0
4121,64,43,328867,7683.8084,200,40995,43,1900,0,0,0
4127,16,23,287030,12318.8841,700,45402,0,,0,0,0
4128,21,15,450108,29742.8194,700,49319,0,,0,0,0
4130,22,19,404600,21559.5027,300,49326,0,,0,0,0
4131,101,53,2648432,49907.6382,700,49895,0,,0,0,0
4132,12,14,82748,6054.7317,1000,40348,2,2500,0,0,0
4134,100,70,2345135,33374.7865,500,48668,2,800,0,0,0
4140,14,12,306157,24958.4511,800,31589,10,21059,0,0,0
4143,17,14,357530,25060.5140,1000,32294,12,21529,0,0,0
4144,48,28,1023096,37113.5187,1100,49145,2,9200,0,0,0
4150,20,17,343443,19700.3633,600,26026,15,17351,0,0,0
4156,29,18,500989,27832.7222,200,47666,2,5200,0,0,0
4158,3,14,3000,214.2857,600,1500,0,,0,26118,39177
4159,129,66,497171,7502.5805,200,49859,66,400,0,0,0
4161,50,46,568746,12283.9309,500,16756,38,11171,0,0,0
4171,99,67,1986907,29655.3284,200,49827,2,13100,0,0,0
4173,37,62,248500,4001.6103,400,39330,3,400,0,0,0
4186,30,28,634537,22662.0357,900,31094,23,20729,0,0,0
4190,67,39,563215,14503.3906,100,16557,32,11038,0,0,0
4195,95,56,2567537,45903.5221,700,49442,2,7669,0,0,0
4204,9,31,114085,3740.4918,600,36085,0,,0,0,0
4208,35,21,90119,4381.7990,800,14807,21,1200,0,0,0
4214,58,33,1259171,38156.6970,700,48141,2,7900,0,0,0
4225,68,68,1615781,23890.3056,1100,33178,55,22119,0,0,0
4237,66,59,1851763,31439.1002,600,49471,0,,0,0,0
4240,6,49,23400,477.5510,500,7000,0,,0,27666,41499
4245,61,56,943062,16840.3929,500,22856,46,15237,0,0,0
4253,2,25,4400,176.0000,1000,3400,0,,0,41252,61878
4254,93,68,498909,7304.6706,100,44966,68,1900,0,0,0
4255,4,62,13600,219.3548,900,5200,0,,0,34430,51645
4258,50,39,1251532,32090.5641,300,49573,3,300,0,0,0
4259,1,0,900,0.0000,900,900,0,,0,44110,66165
4260,3,6,3100,516.6667,700,1400,0,,0,24453,36680
4263,24,41,309744,7554.7317,100,49269,2,1600,0,0,0
4264,62,61,1429950,23480.2956,200,32250,50,21500,0,0,0
4266,24,22,422600,18950.6726,300,25338,19,16892,0,0,0
4268,39,22,341858,15515.4917,200,16700,18,9969,0,0,0
4269,58,36,1322537,36737.1389,300,49429,0,,0,0,0
4273,33,32,788617,24618.6368,900,47067,0,,0,0,0
4276,82,54,2063352,38233.8233,100,49795,2,100,0,0,0
4283,53,50,1157663,22984.7055,200,31821,41,21214,0,0,0
4286,21,26,516927,20166.2029,1100,49892,0,,0,0,0
4287,71,63,446050,7110.2550,400,9330,51,6220,0,0,0
4293,61,34,1369834,39743.7331,400,49244,2,2400,0,0,0
4296,73,72,1447539,20245.3007,200,28094,59,18729,0,0,0
4301,20,18,258630,14529.7753,900,19110,15,12740,0,0,0
4309,15,18,60227,3345.9444,300,22853,2,1800,0,0,0
4318,7,68,34500,507.3529,200,11100,0,,0,46096,69144
4320,54,30,1454134,49292.6780,600,49781,0,,0,0,0
4321,140,69,3292810,47469.6300,400,49669,0,,0,0,0
4328,64,55,402202,7379.8532,300,9618,45,6412,0,0,0
4329,133,59,536624,9121.0878,300,46557,59,1900,0,0,0
4330,49,42,1379311,32607.8251,1100,49660,0,,0,0,0
4332,17,10,345559,33878.3333,1000,47226,2,1000,0,0,0
4336,30,18,672142,38335.0951,200,49329,0,,0,0,0
4337,104,61,2549374,41611.1099,900,49907,0,,0,0,0
4342,60,32,1299133,40471.4330,500,48666,0,,0,0,0
4343,65,61,1042538,17007.1452,300,23408,50,15605,0,0,0
4346,62,34,1588600,47279.7619,800,48712,0,,0,0,0
4347,117,70,451924,6490.0527,100,48229,71,900,0,0,0
4349,1,0,700,0.0000,700,700,0,,0,32768,49152
4350,88,69,1669881,24166.1505,1000,37900,57,17565,0,0,0
4352,68,66,1737239,26255.5013,400,36404,55,24269,0,0,0
4354,33,23,838203,35922.9857,1000,48563,0,,0,0,0
4355,164,71,512682,7234.4591,400,43825,72,1400,0,0,0
4356,63,59,432088,7290.5737,700,9888,49,6592,0,0,0
4358,38,22,1077303,48746.7421,300,48225,0,,0,0,0
4361,6,32,37600,1175.0000,700,17600,0,,0,45076,67614
4368,17,47,88700,1887.2340,500,10900,2,8000,0,11624,17436
4375,1,0,800,0.0000,800,800,0,,0,47883,71824
4377,92,69,2641173,38240.9218,100,49877,2,3400,0,0,0
4379,32,30,194270,6482.8699,500,9200,25,5679,0,0,0
4383,48,26,1134180,44131.5175,800,49342,0,,0,0,0
4385,91,62,464149,7534.8864,100,48082,61,1900,0,0,0
4386,15,13,272374,21446.7717,600,45412,0,,0,0,0
4389,32,29,457666,15854.4804,400,21494,24,14329,0,0,0
4405,35,26,780035,29848.2781,100,49130,0,,0,0,0
4408,73,56,2046177,36473.7433,800,49767,2,800,0,0,0
4413,1,0,1100,0.0000,1100,1100,0,,0,33452,50178
4414,108,64,904403,14190.4236,200,16257,52,10838,0,0,0
4415,49,42,1119842,26833.2748,600,36486,35,24324,0,0,0
4416,152,59,465668,7892.6780,200,49892,60,1400,0,0,0
4418,62,59,865510,14727.9070,200,20453,48,13635,0,0,0
4423,68,44,1383238,31294.9774,200,48083,0,,0,0,0
4424,39,35,334351,9598.5933,500,12424,29,8283,0,0,0
4427,100,67,811266,12126.5471,100,14886,55,9924,0,0,0
4434,108,49,2518030,51388.3673,400,48108,0,,0,0,0
4437,143,64,436860,6858.0848,300,46899,63,1800,0,0,0
4438,41,29,219199,7558.5862,300,13900,24,5146,0,0,0
4439,44,36,197358,5492.3377,300,6783,30,4522,0,0,0
4442,33,28,404995,14293.9412,300,19328,23,12885,0,0,0
4445,18,16,222271,13720.4321,400,18400,13,12267,0,0,0
4447,39,30,1005947,33272.7784,200,49871,0,,0,0,0
4448,111,67,2366550,35321.6418,200,47519,2,8000,0,0,0
4454,30,24,283416,11858.4100,100,15584,20,10389,0,0,0
4456,49,27,1123795,41265.4223,500,49368,0,,0,0,0
4458,19,32,129256,4039.2500,100,21817,2,1400,0,0,0
4462,49,36,978387,27278.4480,900,49631,2,10000,0,0,0
4463,73,64,540101,8408.4224,600,10904,53,7269,0,0,0
4467,2,1,6300,0.0000,300,6000,0,,0,14367,21550
4470,3,20,3500,175.0000,500,2100,0,,0,40569,60854
4471,2,8,1300,162.5000,600,700,0,,0,30292,45438
4473,40,39,1014941,26362.1039,500,36638,31,24425,0,0,0
4475,2,1,4300,0.0000,500,3800,0,,0,16919,25378
4476,54,50,776897,15684.3271,300,21513,40,14342,0,0,0
4478,66,66,1710284,26058.1615,800,36372,54,24248,0,0,0
4480,34,28,250938,8898.5106,200,11574,23,7716,0,0,0
4484,99,71,2412425,33914.1284,700,49763,2,2300,0,0,0
4488,37,32,322500,10078.1250,300,13290,26,8860,0,0,0
4493,28,26,597538,23011.7330,100,47538,0,,0,0,0
4503,73,48,1973500,40915.6876,200,49528,0,,0,0,0
4511,93,63,504057,7954.6081,100,8883,52,5922,0,0,0
4514,1,0,300,0.0000,300,300,0,,0,49200,73800
4519,36,54,85700,1587.0370,100,10200,3,2100,0,0,0
4526,63,61,833460,13603.8085,900,18710,50,12473,0,0,0
4527,17,17,458609,27030.0000,600,48047,0,,0,0,0
4533,37,17,950762,56147.3622,200,49264,0,,0,0,0
4534,11,22,119042,5411.0000,100,39604,0,,0,0,0
4537,40,26,923965,35400.9579,600,49701,0,,0,0,0
4538,23,40,55700,1392.5000,200,14000,4,3700,0,0,0
4543,76,63,364680,5782.4524,100,12000,52,4680,0,0,0
4550,28,22,225250,10100.8969,200,12945,19,8630,0,0,0
4576,74,67,1393830,20762.1152,200,28365,55,18910,0,0,0
4580,90,52,1976823,38015.8269,400,49537,2,8800,0,0,0
4585,34,30,456495,15016.2829,200,20414,25,13609,0,0,0
4588,32,28,160847,5785.8633,500,7424,23,4949,0,0,0
4589,55,43,264175,6129.3503,100,11100,35,4893,0,0,0
4596,77,70,1559411,22150.7244,100,45503,2,8000,0,0,0
4616,36,14,897443,62035.2304,200,49955,0,,0,0,0
4618,28,28,692369,24379.1901,1100,48810,0,,0,0,0
4626,42,30,1062837,35115.7599,700,49815,0,,0,0,0
4631,4,24,16900,704.1667,800,8700,0,,0,21882,32823
4650,76,38,433433,11326.6463,200,11500,31,5073,0,0,0
4659,76,63,1879468,29785.5468,900,49128,0,,0,0,0
4660,2,6,2200,366.6667,800,1400,0,,0,31480,47220
4681,6,40,16500,412.5000,200,5900,0,,0,20328,30492
4715,1,0,400,0.0000,400,400,0,,0,45859,68788
4725,1,0,700,0.0000,700,700,0,,0,28045,42068
4727,7,45,42700,948.8889,600,9800,0,,0,35742,53613
4729,22,19,201518,10719.0426,300,13737,15,9158,0,0,0
4743,126,69,2853685,41457.8935,400,49772,2,11400,0,0,0
4746,41,22,1224692,54755.2310,200,49849,0,,0,0,0
4753,30,25,289610,11431.9737,400,15382,20,10255,0,0,0
4768,52,31,1332976,43325.3304,200,49849,2,2200,0,0,0
4774,69,60,1521288,25524.9664,200,35163,49,23442,0,0,0
4784,1,0,400,0.0000,400,400,0,,0,29445,44168
4794,32,24,443840,18570.7113,400,24735,20,16490,0,0,0
4803,48,30,202445,6652.0811,600,8000,25,4413,0,0,0
4825,10,30,37600,1253.3333,800,7200,2,5400,0,10699,16048
4851,60,35,1453646,41891.8156,200,49538,2,7100,0,0,0
4852,81,45,510564,11345.8667,100,13600,36,7191,0,0,0
4858,1,0,600,0.0000,600,600,0,,0,41900,62850
4863,3,33,8700,263.6364,300,6100,0,,0,38042,57063
4894,8,61,50700,831.1475,200,20000,0,,0,29255,43882
4907,63,59,1003449,16998.0068,500,23282,49,15521,0,0,0
4937,106,71,2607742,36711.5251,700,49964,2,4400,0,0,0
4948,54,41,1076304,26208.7013,300,47474,2,900,0,0,0
4949,3,16,27700,1731.2500,400,17500,0,,0,36239,54358
4969,51,29,1444018,50667.2982,200,48260,0,,0,0,0
4981,37,35,889863,25424.6571,200,34960,29,23307,0,0,0
4994,52,35,1058906,30254.4571,600,48754,0,,0,0,0
4995,71,53,1560753,29209.3512,700,49685,2,10300,0,0,0
4999,14,34,102100,3002.9412,300,14800,0,,0,27531,41296
5001,60,36,1551650,43101.3889,700,49563,2,13300,0,0,0
5011,103,64,2425386,37896.6563,500,49923,2,4100,0,0,0
5024,43,40,385163,9533.7376,300,13047,33,8698,0,0,0
5033,56,41,345542,8476.0916,100,10734,34,7156,0,0,0
5063,39,38,499366,13141.2105,300,47986,2,16500,0,0,0
5065,94,72,1969400,27480.0000,300,49725,2,5600,0,0,0
5066,47,41,1217566,30038.6349,400,49739,0,,0,0,0
5072,35,33,871421,26785.4816,1100,35938,27,23959,0,0,0
5092,20,59,65600,1103.1390,100,29600,3,600,0,3342,3342
5118,50,41,406604,9982.0949,800,12614,34,8409,0,0,0
5120,108,67,2256090,33706.5239,100,49636,2,18412,0,0,0
5125,49,38,1110177,29525.9840,800,49161,0,,0,0,0
5126,56,45,433834,9655.0593,200,12549,37,8366,0,0,0
5129,143,68,3478405,51531.9259,100,49756,0,,0,0,0
5133,38,25,982182,39287.2800,900,48032,0,,0,0,0
5164,23,19,151424,7845.8031,300,9588,16,6392,0,0,0
5180,19,22,456635,21205.9598,700,49991,0,,0,0,0
5181,37,32,517861,16132.7414,100,48957,2,7600,0,0,0
5194,78,44,1685006,38295.5909,200,49745,2,13700,0,0,0
5196,33,18,853284,48208.1356,300,44574,0,,0,0,0
5213,3,30,14800,493.3333,1000,7000,0,,0,46714,70071
5215,75,66,1135426,17142.8183,200,23231,55,15487,0,0,0
5228,2,67,7700,114.9254,1000,6700,0,,0,49681,74522
5250,42,30,961922,32570.7223,200,49476,0,,0,0,0
5256,85,62,1823378,29600.2922,100,47794,0,,0,0,0
5263,80,42,511366,12292.4519,100,19900,34,5925,0,0,0
5267,55,36,1451059,40760.0843,300,49950,0,,0,0,0
5269,33,30,672395,22716.0473,500,30794,25,20529,0,0,0
5270,5,66,5400,81.8182,300,1700,0,,0,44749,67124
5283,2,12,1700,141.6667,700,1000,0,,0,45222,67833
5290,21,16,484594,29974.8866,500,46115,0,,0,0,0
5305,3,19,9600,505.2632,600,4600,0,,0,30067,45100
5313,113,68,2477550,36434.5588,800,49715,2,13200,0,0,0
5317,3,15,6000,400.0000,200,5400,0,,0,15029,22544
5343,69,67,933360,13923.8190,600,19080,55,12720,0,0,0
5357,54,48,557364,11515.7851,100,15458,40,10305,0,0,0
5358,45,43,1146427,26476.3741,500,36464,35,24309,0,0,0
5362,6,12,19800,1650.0000,300,9000,0,,0,25358,38037
5366,98,66,2328416,35512.1912,200,49867,0,,0,0,0
5369,89,70,477762,6792.8246,100,9600,58,5643,0,0,0
5372,97,68,2423056,35633.1765,600,49988,0,,0,0,0
5385,20,65,92400,1421.5385,200,13400,2,13400,0,14936,22404
5387,69,63,707888,11218.5103,400,15076,52,10051,0,0,0
5395,43,32,902256,28049.4093,400,48437,2,4200,0,0,0
5422,89,51,2351925,46450.1317,1100,49781,2,9700,0,0,0
5423,104,68,1979801,29114.7206,300,49908,3,3400,0,0,0
5428,98,69,2367741,34166.5368,300,49573,2,4100,0,0,0
5429,42,39,387454,9909.3095,400,13318,32,8879,0,0,0
5442,91,70,2203680,31346.7994,300,49890,2,6800,0,0,0
5445,8,19,19600,1031.5789,400,4700,0,,0,13116,19674
5472,84,68,370336,5424.8438,100,11300,56,4345,0,0,0
5477,74,37,1874768,51130.0364,100,47998,2,100,0,0,0
5481,4,56,5800,103.5714,900,2500,0,,0,36430,54645
5483,34,69,187300,2714.4928,600,18300,2,3300,0,16002,24003
5505,55,32,1255133,39345.8621,1000,49059,2,11400,0,0,0
5541,74,45,466903,10299.3309,300,17200,37,7143,0,0,0
5546,7,57,30900,542.1053,600,9800,2,2200,0,25369,38054
5572,19,16,463318,28777.5155,800,49763,2,800,0,0,0
5574,2,14,2400,171.4286,900,1500,0,,0,47710,71565
5591,2,1,2200,0.0000,1000,1200,0,,0,22187,33280
5593,74,34,1837831,53373.6012,800,49967,0,,0,0,0
5602,47,30,1039190,34639.6667,600,49867,0,,0,0,0
5622,108,71,2637996,37154.8732,500,49433,2,16100,0,0,0
5628,61,55,835153,15323.9083,200,20727,45,13818,0,0,0
5632,87,49,2267149,45831.8531,300,48672,2,4200,0,0,0
5648,1,0,1100,0.0000,1100,1100,0,,0,45833,68750
5650,13,48,41100,856.2500,200,7700,2,5500,0,24650,36975
5661,51,36,1283203,35644.5278,600,48752,0,,0,0,0
5692,35,34,556158,16486.8972,500,41707,0,,0,0,0
5698,27,16,643448,40215.5000,300,49853,0,,0,0,0
5700,76,66,717863,10926.3775,100,14423,54,9615,0,0,0
5708,18,15,477840,32286.4865,700,49317,0,,0,0,0
5724,4,33,15600,472.7273,200,9700,0,,0,29070,43605
5726,43,32,874141,27316.9063,300,47407,2,13600,0,0,0
5735,77,48,1643616,34481.4545,300,49763,0,,0,0,0
5740,90,69,1831153,26385.4899,300,49725,2,5900,0,0,0
5742,61,41,1234561,30111.2439,100,48320,0,,0,0,0
5758,3,9,3800,422.2222,200,3100,0,,0,34204,51306
5767,85,67,683772,10236.1078,100,12912,55,8608,0,0,0
5774,44,43,922464,21536.1245,700,29418,35,19612,0,0,0
5794,49,42,993074,23910.2889,100,47109,2,3000,0,0,0
5817,52,25,1439878,57903.9410,400,49654,0,,0,0,0
5837,42,29,911347,31425.7586,800,48515,0,,0,0,0
5868,115,72,2245764,31336.2419,100,48531,2,12200,0,0,0
5870,24,15,668346,43970.1316,600,46427,0,,0,0,0
5878,32,25,318790,12751.6000,200,16210,20,10807,0,0,0
5891,12,71,90900,1280.2817,500,23300,0,,0,32594,48891
5912,5,23,15600,678.2609,200,9600,0,,0,18461,27692
5927,42,61,241200,3954.0984,200,14100,2,8900,0,10904,16356
5944,20,18,450629,24402.2924,1000,32116,15,21411,0,0,0
5952,6,54,9300,172.2222,400,3700,0,,0,35312,52968
5984,64,62,1066227,17215.7212,200,23578,51,15719,0,0,0
5991,65,62,1093992,17778.8516,900,24372,50,16248,0,0,0
6030,68,64,1414777,21979.9637,400,30056,53,20037,0,0,0
6034,105,70,2257004,32059.7159,200,49995,2,7400,0,0,0
6040,70,69,1636616,23845.7892,1100,33098,56,22065,0,0,0
6051,121,64,708591,11031.5153,300,12200,53,4987,0,0,0
6061,23,21,493993,23192.1596,400,32126,17,21417,0,0,0
6062,8,26,37300,1434.6154,100,17500,0,,0,37379,56068
6064,28,23,161100,6924.0688,700,9900,19,5644,0,0,0
6075,38,27,211316,7797.6384,500,9500,22,5553,0,0,0
6083,49,27,1245666,46135.7778,500,49544,2,15300,0,0,0
6097,23,18,173473,9601.8266,1000,12021,15,8014,0,0,0
6118,74,58,1518917,26188.2241,200,48351,3,13000,0,0,0
6138,2,1,4900,0.0000,200,4700,0,,0,16904,25356
6148,66,60,1506770,24946.5232,300,34557,50,23038,0,0,0
6157,53,26,1342679,52516.7797,1000,49536,2,7400,0,0,0
6158,26,32,530478,16577.4375,200,45637,0,,0,0,0
6226,12,65,109900,1690.7692,300,25800,0,,0,39862,59793
6265,46,24,1129823,46622.6823,200,49495,0,,0,0,0
6273,90,66,1816455,27494.2735,200,49926,2,8200,0,0,0
6281,24,52,143200,2753.8462,100,14300,2,5500,0,10707,16060
6289,73,45,1764793,39072.9077,600,49917,0,,0,0,0
6306,19,21,244233,11630.1429,100,49145,0,,0,0,0
6321,64,51,1431054,28059.8824,400,49530,0,,0,0,0
6353,62,61,1624835,26463.1107,700,36635,50,24423,0,0,0
6358,6,29,16600,572.4138,700,6100,0,,0,33797,50696
6363,69,65,846660,12972.3187,900,17580,54,11720,0,0,0
6397,7,44,28600,650.0000,500,8900,0,,0,18100,27150
6400,54,38,1027044,27027.4737,600,49634,2,1300,0,0,0
6425,81,69,960900,13865.8009,200,18552,57,12368,0,0,0
6434,50,44,1319881,30249.3736,100,46967,0,,0,0,0
6440,34,25,725885,29035.4000,1100,49942,2,6300,0,0,0
6453,46,29,181640,6328.9199,300,9100,24,4125,0,0,0
6461,52,29,992118,34528.4687,100,48182,0,,0,0,0
6463,68,40,1404364,34992.4585,300,47582,2,13100,0,0,0
6472,3,13,4000,307.6923,800,2300,0,,0,38453,57680
6473,106,72,2739730,38051.8056,600,49708,3,7000,0,0,0
6495,36,29,598954,20772.9711,200,27722,24,18481,0,0,0
6505,10,14,206115,14652.7251,500,38123,0,,0,0,0
6510,43,24,904879,37703.2917,500,45639,0,,0,0,0
6511,79,54,1522573,28195.7963,300,48558,2,8500,0,0,0
6512,16,34,94400,2776.4706,200,15000,0,,0,10768,16152
6555,105,70,2135988,30398.3112,100,49768,4,8600,0,0,0
6592,61,27,1690566,63555.1128,300,49790,0,,0,0,0
6602,27,16,305780,18797.9508,300,22442,14,14961,0,0,0
6609,50,46,1169538,25704.1319,400,49767,0,,0,0,0
6636,88,64,1906214,29584.2835,200,49324,2,8000,0,0,0
6649,43,41,1026059,24824.0081,1000,46073,0,,0,0,0
6678,79,36,2055838,57479.1612,1100,49850,0,,0,0,0
6686,1,0,600,0.0000,600,600,0,,0,29123,43684
6688,43,30,298535,9951.1667,300,12232,25,8155,0,0,0
6699,27,31,202400,6529.0323,400,17500,2,16400,0,15901,23852
6701,124,69,3171583,45964.9710,200,49943,2,9900,0,0,0
6706,26,24,355932,14997.1348,200,20108,20,13405,0,0,0
6715,38,63,356100,5652.3810,200,27300,3,200,0,13789,20684
6738,3,19,2800,147.3684,800,1200,2,800,0,18954,28431
6792,39,32,429158,13595.2904,300,17690,26,11793,0,0,0
6806,8,60,13900,231.6667,100,4400,2,100,0,24289,36434
6856,51,40,917168,22929.2000,400,48295,0,,0,0,0
6866,6,15,13000,866.6667,400,6000,0,,0,20977,31466
6872,15,40,137000,3425.0000,900,24100,0,,0,20116,30174
6897,99,69,2403927,34940.7994,200,49455,2,12200,0,0,0
6902,28,26,302573,11637.4231,900,15567,21,10378,0,0,0
6910,66,45,1527652,33947.8222,100,49706,2,400,0,0,0
6922,3,13,17300,1330.7692,1100,14300,0,,0,34870,52305
6924,4,46,17100,371.7391,300,8400,0,,0,24357,36536
6927,35,37,751227,20158.1485,200,49990,0,,0,0,0
6930,66,64,1682419,26274.1124,400,36290,53,24193,0,0,0
6950,36,26,707893,27087.7423,700,34100,21,22733,0,0,0
6985,68,41,1858060,44953.0645,900,48172,0,,0,0,0
7011,88,63,1887489,29739.8477,200,49931,3,3200,0,0,0
7033,38,30,159085,5356.3973,300,8000,25,4101,0,0,0
7045,1,0,400,0.0000,400,400,0,,0,36092,54138
7049,1,0,600,0.0000,600,600,0,,0,49519,74278
7052,14,17,98700,5805.8824,300,15300,2,3600,0,10660,15990
7082,42,28,384752,13741.1429,200,17642,22,11761,0,0,0
7099,3,19,6400,336.8421,1000,3900,0,,0,29295,43942
7101,27,27,499538,18501.4074,400,49831,0,,0,0,0
7123,122,69,3189134,46488.8338,200,49101,2,24012,0,0,0
7133,97,64,376764,5911.5690,200,12100,52,4347,0,0,0
7136,59,45,1569637,34880.8222,100,49816,0,,0,0,0
7156,8,13,36400,2800.0000,300,13300,2,2100,0,20646,30969
7176,26,24,646300,26633.2418,400,37200,20,24800,0,0,0
7180,9,17,27000,1588.2353,700,13000,0,,0,24939,37408
7181,53,30,1020418,33751.4223,100,49322,0,,0,0,0
7184,43,42,1046587,24820.2451,500,34486,35,22991,0,0,0
7190,91,64,627302,9801.5938,500,12138,52,8092,0,0,0
7203,64,68,1009553,14846.3676,600,49982,3,1300,0,0,0
7231,115,71,2855977,40472.0406,500,49103,2,9100,0,0,0
7240,5,25,9000,360.0000,500,3300,0,,0,15214,22821
7262,33,28,529644,19074.8139,300,25655,23,17103,0,0,0
7274,19,15,406598,27912.9062,400,44748,0,,0,0,0
7401,12,62,48400,780.6452,200,10200,0,,0,20236,30354
7418,17,29,45800,1579.3103,400,6500,3,2600,0,15139,22708
7424,54,29,1488172,51672.6389,900,49734,0,,0,0,0
7437,14,16,49700,3106.2500,200,8500,2,6600,0,13841,20762
7445,104,70,2385555,34258.8080,100,49936,2,10100,0,0,0
7449,76,61,422569,6893.4584,100,18000,50,5186,0,0,0
7454,86,69,353384,5148.8684,100,10500,56,4166,0,0,0
7465,17,24,331808,13617.2914,600,47016,0,,0,0,0
7485,13,43,40400,939.5349,100,11500,2,700,0,22799,34198
7487,53,39,1240777,32116.7472,800,48064,2,5300,0,0,0
7520,35,33,588087,17911.2792,900,24254,27,16169,0,0,0
7523,57,52,1174969,22581.0826,600,30950,43,20633,0,0,0
7542,58,31,574709,18302.8344,300,15914,25,10609,0,0,0
7546,3,6,4500,750.0000,500,2200,0,,0,20975,31462
7559,31,19,165851,8775.1852,100,9254,15,6169,0,0,0
7562,4,31,7400,238.7097,300,4600,0,,0,38701,58052
7565,2,1,2000,0.0000,300,1700,0,,0,19187,28780
7594,54,35,1230426,35493.0577,200,49455,0,,0,0,0
7606,89,46,2055566,44686.2174,400,49757,0,,0,0,0
7607,73,64,1064433,16579.9533,200,22268,53,14845,0,0,0
7614,1,0,500,0.0000,500,500,0,,0,40072,60108
7618,8,42,32900,783.3333,1000,12000,0,,0,23624,35436
7632,29,27,658825,24310.8856,1000,33225,22,22150,0,0,0
7636,41,27,692212,25637.4815,200,49762,2,200,0,0,0
7637,34,28,761027,27147.2176,800,36178,23,24119,0,0,0
7674,58,29,1408834,48580.4828,800,49595,0,,0,0,0
7713,33,31,687662,21900.0637,400,47857,0,,0,0,0
7721,2,7,13900,1985.7143,1000,12900,0,,0,22730,34095
7733,3,23,6300,273.9130,200,3700,0,,0,42791,64186
7745,41,25,1038522,41485.5659,700,49953,0,,0,0,0
7753,127,71,3188567,44678.6595,500,49327,0,,0,0,0
7765,75,53,1521709,28478.6463,500,47513,3,7100,0,0,0
7769,114,63,2688943,42367.7994,300,48696,2,2500,0,0,0
7774,97,64,1891510,29554.8438,200,49273,3,8000,0,0,0
7795,94,48,2522765,53073.5975,500,49845,0,,0,0,0
7815,73,45,1574543,34989.8444,700,49775,0,,0,0,0
7819,83,65,655597,10039.7703,200,13251,54,8834,0,0,0
7824,67,56,1711016,30773.6691,200,49958,0,,0,0,0
7828,62,36,370896,10447.7746,500,16700,29,5592,0,0,0
7844,3,16,3600,225.0000,1000,1300,2,1300,0,31937,47906
7857,4,59,12500,211.8644,200,9400,0,,0,38109,57164
7859,2,28,10100,360.7143,1000,9100,0,,0,36061,54092
7861,50,44,898572,20238.1081,700,27737,36,18491,0,0,0
7890,57,33,329555,9986.5152,100,11300,27,6457,0,0,0
7894,59,33,1460056,44021.7889,300,49910,0,,0,0,0
7907,49,28,1059102,37780.0951,200,47841,0,,0,0,0
7926,50,31,1213727,39236.8642,900,47952,0,,0,0,0
7944,63,60,1341220,22254.7566,600,30852,50,20568,0,0,0
7957,79,40,1856595,46962.7740,500,49432,2,6600,0,0,0
7965,94,62,1697549,27306.4182,200,49987,2,9900,0,0,0
7966,35,24,708929,29538.7083,500,46632,0,,0,0,0
7990,57,28,1462039,52465.5144,700,49815,0,,0,0,0
7997,56,32,1408749,44722.1905,400,48820,0,,0,0,0
8026,23,21,551487,26344.9204,100,35914,17,23943,0,0,0
8027,3,31,6900,222.5806,700,4100,0,,0,38818,58227
8038,30,28,676488,23904.1696,600,33024,23,22016,0,0,0
8039,47,36,975914,26934.1490,900,48584,0,,0,0,0
8041,117,64,2836101,44639.5750,300,48994,2,2600,0,0,0
8051,4,28,4700,167.8571,200,2500,0,,0,26040,39060
8073,120,64,2628789,40904.3932,100,48938,2,9600,0,0,0
8085,43,33,1077603,32987.8469,200,49337,0,,0,0,0
8092,52,48,486524,10228.2551,400,13986,39,9324,0,0,0
8094,1,0,600,0.0000,600,600,0,,0,46008,69012
8114,40,38,777343,20313.8415,600,27963,31,18642,0,0,0
8127,100,51,2439669,47711.9100,1000,49951,0,,0,0,0
8129,67,67,1474458,22161.1924,700,30918,55,20612,0,0,0
